DATE,LAT,LONG,HUMANNAME,COUNT,GOLDSTEIN,SAMPLEURL
20140131,33.5,36.3,"Damascus, Dimashq, Syria",57,0.23859649122807025,"http://www.globalpost.com/dispatch/news/afp/140131/syria-talks-end-accusations-next-round-uncertain-0"
20131028,33.5,36.3,"Damascus, Dimashq, Syria",57,0.7403508771929821,"http://www.timesofisrael.com/syrian-troops-retake-christian-town-from-jihadis/"
20140215,33.5,36.3,"Damascus, Dimashq, Syria",57,0.8526315789473684,"http://www.naharnet.com/stories/en/118357"
20140214,33.5,36.3,"Damascus, Dimashq, Syria",56,1.1517857142857142,"http://www.kentucky.com/2014/02/14/3087960/longtime-syria-activist-now-negotiates.html"
20140923,35.95,39.0167,"Raqqa, Ar Raqqah, Syria",56,-0.9910714285714286,"http://www.bostonglobe.com/opinion/2014/09/23/obama-was-right-strike-isis-syria/2ceFuQayVtkwq3gbWIIf8I/story.html"
20140206,36.2028,37.1586,"Aleppo, ?alab, Syria",56,-1.7464285714285712,"http://www.globalpost.com/dispatch/news/regions/middle-east/syria/140206/syrian-rebels-call-new-assault-aleppo-after-bombardment"
20131002,33.5,36.3,"Damascus, Dimashq, Syria",55,0.0018181818181814565,"http://english.farsnews.com/newstext.aspx?nn=13920710001330"
20130919,33.5,36.3,"Damascus, Dimashq, Syria",55,-0.5709090909090909,"http://www.worldbulletin.net/?aType=haber&ArticleID=118370"
20140604,33.5,36.3,"Damascus, Dimashq, Syria",55,0.5399999999999998,"Fars News Agency website, Tehran/BBC Monitoring/(c) BBC"
20131018,33.5,36.3,"Damascus, Dimashq, Syria",55,-2.3690909090909087,"http://www.utsandiego.com/news/2013/oct/18/tp-key-syrian-army-general-killed/"
20131014,33.5,36.3,"Damascus, Dimashq, Syria",55,-0.8054545454545455,"http://www.middleeaststar.com/index.php/sid/217728035/scat/940f2bfd509e743b"
20131030,33.5,36.3,"Damascus, Dimashq, Syria",54,1.75,"http://www.brecorder.com/top-news/1-front-top-news/142348-peace-envoy-brahimi-in-talks-with-syrias-assad.html"
20130924,33.5,36.3,"Damascus, Dimashq, Syria",54,-1.342592592592592,"http://www.globalpost.com/dispatch/news/regions/middle-east/130924/syrian-rebels-attack-damascus-suburbs"
20140421,33.5,36.3,"Damascus, Dimashq, Syria",53,-0.7735849056603775,"http://www.ntd.tv/en/news/world/europe/20140421/130655-britain-says-syrian-election-will-have-39no-value39.html"
20140725,33.5,36.3,"Damascus, Dimashq, Syria",52,-2.55,"http://www.dailystar.com.lb/News/Middle-East/2014/Jul-26/265216-growing-power-of-isis-a-complication-for-syrian-army-strategy.ashx"
20131106,33.5,36.3,"Damascus, Dimashq, Syria",52,-2.5865384615384617,"http://www.israelnationalnews.com/News/News.aspx/173673"
20130923,33.5,36.3,"Damascus, Dimashq, Syria",52,-3.482692307692308,"http://www.stripes.com/news/middle-east/syrian-refugees-feel-betrayed-by-west-1.242901"
20130927,33.5,36.3,"Damascus, Dimashq, Syria",51,0.7784313725490195,"http://www.innisfailprovince.ca/article/GB/20130927/CP01/309279949/-1/inn08/un-security-council-votes-unanimously-to-secure-and-destroy-syrias&template=cpArt"
20131008,33.5,36.3,"Damascus, Dimashq, Syria",50,0.468,"http://www.vnews.com/news/nation/world/8833057-95/us-russia-applaud-assad-for-chemical-weapons-compliance"
20131019,33.5,36.3,"Damascus, Dimashq, Syria",50,-0.862,"http://www.debka.com/newsupdatepopup/6093/"
20131022,33.5,36.3,"Damascus, Dimashq, Syria",50,-1.9539999999999997,"http://www.timesofisrael.com/syrian-rebels-battle-regime-in-christian-town/"
20150823,33.5,36.3,"Damascus, Dimashq, Syria",49,-0.14693877551020398,"http://kurdwatch.org/?cid=232&z=en"
20131007,33.5,36.3,"Damascus, Dimashq, Syria",49,-0.6,"http://www.newsabahtimes.com.my/nstweb/fullstory/72269"
20140923,38.8951,-77.0364,"Washington, District of Columbia, United States",48,-2.577083333333333,"http://www.military.com/daily-news/2014/10/21/syrias-assad-exploits-us-war-against-isis.html?comp=700001075741&rank=3"
20150817,33.5,36.3,"Damascus, Dimashq, Syria",48,-4.295833333333333,"http://www.frontlineclub.com/screening-a-syrian-love-story-qa/"
20150818,33.5,36.3,"Damascus, Dimashq, Syria",47,-2.012765957446809,"http://english.farsnews.com/newstext.aspx?nn=13940527000645"
20130616,33.5,36.3,"Damascus, Dimashq, Syria",47,-1.1085106382978727,"http://onislam.net/english/news/middle-east/463148-dutch-muslim-youth-join-syria-jihadists.html"
20140312,33.5,36.3,"Damascus, Dimashq, Syria",47,1.4936170212765956,"http://sana.sy/eng/21/2014/03/12/532518.htm"
20130930,33.5,36.3,"Damascus, Dimashq, Syria",46,-0.8847826086956523,"http://premiumtimesng.com/news/foreign/145748-syria-un-compares-militant-onslaught-911-attacks.html"
20131223,36.2028,37.1586,"Aleppo, ?alab, Syria",46,-3.332608695652174,"http://www.huffingtonpost.com/2013/12/23/aleppo-air-strike-death-toll_n_4492604.html"
20131218,33.5,36.3,"Damascus, Dimashq, Syria",46,-0.2760869565217392,"http://www.bbc.co.uk/news/uk-england-25430234"
20131105,33.5,36.3,"Damascus, Dimashq, Syria",46,0.03695652173913036,"http://www.dailystar.com.lb/News/Middle-East/2013/Nov-06/236900-television-film-stars-languish-abroad-in-return-for-supporting-uprising.ashx"
20140911,33.5,36.3,"Damascus, Dimashq, Syria",45,2.0933333333333333,"http://www.al-monitor.com/pulse/originals/2014/09/russia-military-confrontation-mashreq.html"
20140413,33.5,36.3,"Damascus, Dimashq, Syria",45,-2.1355555555555554,"http://english.cntv.cn/2014/04/14/ARTI1397431547098101.shtml"
20140207,36.2028,37.1586,"Aleppo, ?alab, Syria",45,-2.7466666666666657,"http://www.foxnews.com/world/2014/02/07/syrian-government-agrees-to-take-part-in-peace-talks/"
20140116,33.5,36.3,"Damascus, Dimashq, Syria",45,1.073333333333333,"http://www.fidh.org/en/north-africa-middle-east/syria/14478-syria-un-working-group-declares-detention-of-prominent-human-rights"
20131219,36.2028,37.1586,"Aleppo, ?alab, Syria",44,-2.934090909090909,"http://www.dailymail.co.uk/news/article-2526263/Al-Qaeda-establishing-Islamic-law-amidst-fighting-Syria-children-whipped-secret-prisons-adults-executed-order-sharia-court-judges.html"
20140128,33.5,36.3,"Damascus, Dimashq, Syria",44,0.13181818181818183,"http://en.ammonnews.net/article.aspx?articleno=24121"
