DATE,LAT,LONG,HUMANNAME,COUNT,GOLDSTEIN,SAMPLEURL
20150616,33.8,36.4333,"Qalamoun, Rif Dimashq, Syria",21,-9.761904761904763,"http://dailystar.com.lb/News/Lebanon-News/2015/Jun-16/302310-hezbollah-captures-new-qalamoun-territory.ashx"
20140909,36.0269,36.7132,"Ram Hamdan, Idlib, Syria",21,-10.0,"http://www.latimes.com/world/middleeast/la-fg-car-bomb-syrian-rebel-faction-20140909-story.html"
20150220,36.2028,37.1586,"Aleppo, ?alab, Syria",21,-9.452380952380953,"http://www.arabamericannews.com/news/news/id_10084/UN-seeks-ceasefire-in-Aleppo.html"
20150208,33.5,36.3,"Damascus, Dimashq, Syria",21,-9.285714285714286,"http://www.dailymail.co.uk/wires/afp/article-2944991/New-militia-battles-Islamist-rebels-near-Damascus.html"
20140819,35.95,39.0167,"Raqqa, Ar Raqqah, Syria",21,-8.952380952380953,"http://www.thonline.com/news/national_world/article_3628efe2-b60b-5737-a44b-e43c12e0fc52.html"
20151105,35.95,39.0167,"Raqqa, Ar Raqqah, Syria",21,-9.7,"http://www.jamestown.org/single/?tx_ttnews[tt_news]=44539&tx_ttnews[backPid]=381&cHash=ea5102545cf272b419fa580ce7dc233f"
20140104,35.9306,36.6339,"Idlib, Idlib, Syria",21,-9.857142857142858,"http://en.trend.az/regions/met/arabicr/2227251.html"
20150922,35.95,39.0167,"Raqqa, Ar Raqqah, Syria",21,-9.023809523809524,"http://dailycaller.com/2015/09/22/obamas-new-syria-strategy-is-to-give-more-people-more-guns/"
20141128,35.95,39.0167,"Raqqa, Ar Raqqah, Syria",21,-9.952380952380953,"http://www.washingtonpost.com/world/syria-us-attack-same-syrian-city-then-trade-barbs/2014/11/28/7677e4ae-7708-11e4-8893-97bf0c02cc5f_story.html"
20150414,36.2028,37.1586,"Aleppo, ?alab, Syria",21,-9.428571428571429,"http://www.indcatholicnews.com/news.php?viewStory=27201"
20131122,36.2028,37.1586,"Aleppo, ?alab, Syria",21,-9.380952380952381,"http://muslimvillage.com/2013/11/23/46590/syria-rebel-ex-commander-says-west-supporting-assad/"
20150516,33.8,36.4333,"Qalamoun, Rif Dimashq, Syria",21,-9.904761904761905,"http://www.islamicinvitationturkey.com/2015/05/16/syria-army-takes-back-strategic-mountain-crossing-in-qalamuon-region/"
20151021,36.2028,37.1586,"Aleppo, ?alab, Syria",21,-9.904761904761905,"http://www.dawn.com/news/1214523/tens-of-thousands-flee-syrian-govt-offensives"
20150615,33.5,36.3,"Damascus, Dimashq, Syria",21,-9.166666666666666,"http://www.spyghana.com/syrian-army-drafts-plans-to-force-out-rebels-in-the-town-of-swaida/"
20131215,33.6057,36.5157,"Adra, Rif Dimashq, Syria",21,-9.77142857142857,"http://english.farsnews.com/newstext.aspx?nn=13920924000370"
20130912,36.2028,37.1586,"Aleppo, ?alab, Syria",21,-9.523809523809524,"http://www.theadvocate.com.au/story/1772823/syria-latest-developments/?cs=86"
20140927,36.2028,37.1586,"Aleppo, ?alab, Syria",21,-9.523809523809524,"http://www.dailymail.co.uk/news/article-2771571/ISIS-s-emir-suicide-bombers-raised-2million-military-operations-mystery-Qatari-donor-say-US-officials.html?ITO=1490&ns_campaign=1490"
20151030,35.9306,36.6339,"Idlib, Idlib, Syria",21,-10.0,"http://www.veteranstoday.com/2015/10/30/despite-censorship-a-war-far-greater-than-vietnam-continues/"
20150116,33.5,36.3,"Damascus, Dimashq, Syria",21,-9.404761904761903,"http://www.dailystar.com.lb/News/Middle-East/2015/Jan-17/284417-syria-training-to-involve-1000-plus-us-troops.ashx"
20140210,36.2028,37.1586,"Aleppo, ?alab, Syria",21,-8.833333333333334,"http://www.pekintimes.com/article/20140210/NEWS/140219970"
20140321,33.9674,36.6574,"Yabroud, Rif Dimashq, Syria",21,-9.128571428571428,"http://english.cntv.cn/20140322/100435.shtml"
20130617,34.7517,35.9896,"Qusayr, Tartus, Syria",21,-9.80952380952381,"http://www.naharnet.com/stories/en/87191-hamas-urges-hizbullah-to-pull-fighters-out-of-syria"
20150616,33.5,36.3,"Damascus, Dimashq, Syria",21,-9.214285714285714,"http://www.menafn.com/1094250068/Kurdish-fighters-recapture-Tal-Abyadh-from-ISIL"
20151014,35.95,39.0167,"Raqqa, Ar Raqqah, Syria",21,-9.642857142857142,"http://www.bbc.co.uk/news/world-us-canada-34816099"
20150530,34.5608,38.2805,"Palmyra, ?ims, Syria",21,-8.261904761904763,"http://www.channelnewsasia.com/news/islamic-state-blows-up/1882998.html"
20130630,36.2028,37.1586,"Aleppo, ?alab, Syria",21,-9.761904761904763,"http://www.philippinetimes.com/index.php/sid/215541950/scat/2411cd3571b4f088"
20141226,36.2028,37.1586,"Aleppo, ?alab, Syria",21,-9.976190476190476,"http://www.kashmirmonitor.in/news-44-jihadists-killed-in-clashes-with-kurds-in-syria-76681.aspx"
20130730,36.2028,37.1586,"Aleppo, ?alab, Syria",21,-9.0,"http://www.theguardian.com/world/2013/jul/14/free-syrian-army-jihadists-clashes-aleppo"
20141009,35.95,39.0167,"Raqqa, Ar Raqqah, Syria",21,-9.652380952380952,"http://article.wn.com/view/2014/10/09/US_Military_Airstrikes_Alone_May_Not_Stop_IS/"
20140122,36.2028,37.1586,"Aleppo, ?alab, Syria",21,-9.80952380952381,"http://edition.cnn.com/2014/01/22/world/europe/syria-geneva-talks/index.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+rss%2Fedition_europe+%28RSS%3A+Europe%29"
20140713,33.5,36.3,"Damascus, Dimashq, Syria",21,-9.461904761904762,"http://www.business-standard.com/article/news-ians/militant-groups-kill-seven-in-syria-114071001465_1.html"
20150726,36.2028,37.1586,"Aleppo, ?alab, Syria",21,-9.471428571428572,"http://www.yourdemocracy.net.au/drupal/node/30083"
20140107,33.5,36.3,"Damascus, Dimashq, Syria",21,-9.404761904761905,"Zaman al-Wasl website, Doha/BBC Monitoring/(c) BBC"
20140105,33.5,36.3,"Damascus, Dimashq, Syria",21,-8.357142857142858,"http://www.presstv.ir/detail/2014/01/05/343781/majed-cant-talk-who-is-relieved/"
20150709,35.95,39.0167,"Raqqa, Ar Raqqah, Syria",21,-9.19047619047619,"http://www.newstoday.com.bd/?option=details&news_id=2416218&date=2015-07-10"
20130616,36.2028,37.1586,"Aleppo, ?alab, Syria",21,-9.023809523809524,"http://www.independent.co.uk/news/world/middle-east/fears-for-syrian-city-of-aleppo-after-hezbollah-fighters-bolster-assads-forces-8661053.html"
20150503,33.8,36.4333,"Qalamoun, Rif Dimashq, Syria",21,-9.361904761904762,"http://www.independent.co.uk/voices/comment/robert-fisk-who-is-bombing-whom-in-the-middle-east-10222938.html"
20150601,33.5,36.3,"Damascus, Dimashq, Syria",21,-9.533333333333333,"http://www.i24news.tv/en/opinion/73279-150601-analysis-will-assad-s-fall-drag-down-hezbollah"
20140211,36.2028,37.1586,"Aleppo, ?alab, Syria",21,-9.761904761904763,"http://www.unhcr.org/52fa45926.html"
20140812,36.2028,37.1586,"Aleppo, ?alab, Syria",20,-9.4,"http://www.thenews.com.pk/Todays-News-9-266659-Barrel-bombs-in-Syria-and-Iraq"
20140710,33.5,36.3,"Damascus, Dimashq, Syria",20,-9.375,"http://www.almanar.com.lb/english/adetails.php?eid=160620&cid=23&fromval=1"
20150618,33.5,36.3,"Damascus, Dimashq, Syria",20,-8.8,"http://www.menafn.com/1094252579/Syrian-rebels-say-launch-offensive-in-southern-Syria"
20140213,33.5,36.3,"Damascus, Dimashq, Syria",20,-7.159999999999999,"http://www.menafn.com/1093770511/Islamist-threat-at-home-forces-Saudi-rethink-on-Syria&src=RSS"
20150629,33.5,36.3,"Damascus, Dimashq, Syria",20,-9.61,"http://english.farsnews.com/newstext.aspx?nn=13940408000700"
20130827,33.5,36.3833,"Ghouta, Dimashq, Syria",20,-9.45,"http://foxct.com/2013/08/27/a-call-to-arms-over-alleged-gas-attack-in-syria/"
20131126,36.2028,37.1586,"Aleppo, ?alab, Syria",20,-9.7,"http://english.cntv.cn/20131126/100769.shtml"
20140417,36.2028,37.1586,"Aleppo, ?alab, Syria",20,-9.4,"http://adonis49.wordpress.com/2014/04/17/resilient-stubborn-fatalism-in-syria-rebel-held-enclaves-or-inability-to-leave/"
20140327,33.5,36.3,"Damascus, Dimashq, Syria",20,-9.5,"http://www.omantribune.com/index.php?page=news&id=164291&heading=News%20in%20Details"
20140506,36.2028,37.1586,"Aleppo, ?alab, Syria",20,-8.725,"http://globegazette.com/news/world/syria-rockets-slam-into-aleppo-district-kill/article_2d86dc52-1163-54bf-885f-800cf81edbf0.html"
20140310,33.8442,36.5469,"Maaloula, Rif Dimashq, Syria",20,-8.0,"http://www.thehindu.com/news/international/world/nuns-freed-after-hostage-ordeal-arrive-in-damascus/article5770058.ece"
20150303,33.5,36.3,"Damascus, Dimashq, Syria",20,-8.675,"http://www.jta.org/1931/03/03/archive/blood-libel-attempt-in-palestine-arab-executive-organ-reports-alleged-kidnapping-of-arab-children-b"
20150426,33.5,36.3,"Damascus, Dimashq, Syria",20,-9.225,"http://baghdadtobasra.blogspot.com/2015/04/chile-volcano-ash-cloud-reaches-brazil.html"
20140613,33.5,36.3,"Damascus, Dimashq, Syria",20,-9.325,"http://www.chinapost.com.tw/art/arts/2014/06/14/410081/Syrian-born-artist.htm"
20151104,33.5,36.3,"Damascus, Dimashq, Syria",20,-9.26,"http://en.trend.az/iran/politics/2452753.html"
20130918,36.5866,37.0463,"Azaz, ?alab, Syria",20,-9.8,"http://www.independent.co.uk/news/world/middle-east/syria-crisis-rebels-turn-on-each-other-as-moderates-clash-with-extremist-groups-in-azaz-8825052.html"
20150929,35.95,39.0167,"Raqqa, Ar Raqqah, Syria",20,-8.15,"http://www.longwarjournal.org/archives/2015/09/us-counterterrorism-efforts-in-syria-a-winning-strategy.php"
20140427,36.2028,37.1586,"Aleppo, ?alab, Syria",20,-9.75,"http://kccu.org/post/syria-gives-chemical-weapons-war-rages"
20141007,36.5384,36.7159,"Mirkan, ?alab, Syria",20,-9.36,"http://article.wn.com/view/2014/10/08/Turkey_says_Syria_town_about_to_fall_as_Islamic_State_advanc_5/"
20140906,33.5,36.3,"Damascus, Dimashq, Syria",20,-9.52,"http://www.denverpost.com/nationworld/ci_26480521/ap-analysis-us-wary-over-hitting-syrian-militants"
20140901,36.2028,37.1586,"Aleppo, ?alab, Syria",20,-8.36,"http://www.trust.org/item/20140901210536-uh0gx/"
20150804,35.9306,36.6339,"Idlib, Idlib, Syria",20,-9.575,"http://www.dailymail.co.uk/news/article-3184749/iHave-sights-Syrian-rebels-use-iPad-measuring-app-aim-crude-artillery-government-forces.html"
20130706,33.5,36.3,"Damascus, Dimashq, Syria",20,-8.05,"http://europe.chinadaily.com.cn/world/2013-07/07/content_16741774.htm"
20140116,35.95,39.0167,"Raqqa, Ar Raqqah, Syria",20,-9.425,"http://www.japantimes.co.jp/news/2014/01/16/world/u-n-mass-al-qaida-linked-executions-in-northern-syria-could-be-war-crime/"
20140617,35.95,39.0167,"Raqqa, Ar Raqqah, Syria",20,-8.1,"http://news.xinhuanet.com/english/indepth/2014-06/17/c_133414685.htm"
20140318,36.2028,37.1586,"Aleppo, ?alab, Syria",20,-8.754999999999999,"http://www.globalpost.com/dispatch/news/afp/140317/syria-army-hot-pursuit-rebels-lebanon-border-2"
20131204,33.5,36.3,"Damascus, Dimashq, Syria",20,-9.9,"http://www.firstpost.com/world/senior-hezbollah-commander-killed-in-beirut-outfit-blames-israel-1267529.html"
20130816,33.5,36.3,"Damascus, Dimashq, Syria",20,-9.4,"http://www.omantribune.com/index.php?page=news&id=150179&heading=Other%20Top%20Stories"
20150430,36.2028,37.1586,"Aleppo, ?alab, Syria",20,-9.175,"http://www.unhcr.org/55423f766.html"
20150518,35.9306,36.6339,"Idlib, Idlib, Syria",20,-9.875,"https://news.vice.com/article/syrias-first-responders-say-they-need-a-no-fly-zone-but-no-one-listens"
20141223,33.5,36.3,"Damascus, Dimashq, Syria",20,-9.785,"http://www.counterpunch.org/2014/12/23/syria-turkey-in-the-fray/"
20150804,33.5,36.3,"Damascus, Dimashq, Syria",20,-8.55,"http://www.lidtime.com/us-to-provide-syrian-rebels-with-air-protection-including-from-assad-3653/"
20150507,33.5,36.3,"Damascus, Dimashq, Syria",20,-8.635,"http://www.refworld.org/docid/554b35603a.html"
20130902,36.2028,37.1586,"Aleppo, ?alab, Syria",20,-9.129999999999999,"http://edition.cnn.com/2013/09/02/world/meast/syria-civil-war/index.html?eref=edition"
20150610,35.95,39.0167,"Raqqa, Ar Raqqah, Syria",20,-9.294999999999998,"https://uk.news.yahoo.com/u-allies-conduct-23-air-strikes-against-islamic-011639849.html"
20140727,36.2028,37.1586,"Aleppo, ?alab, Syria",20,-9.275,"http://greaterkashmir.com/news/2014/Jul/28/is-takes-syrian-army-base-beheads-soldiers-15.asp"
20150730,33.5,36.3,"Damascus, Dimashq, Syria",20,-9.485,"http://www.truth-out.org/opinion/item/32134-hidden-origins-of-syria-s-civil-war"
20130518,36.2028,37.1586,"Aleppo, ?alab, Syria",20,-9.0,"http://www.foxnews.com/world/2013/05/18/syria-assad-says-wont-step-down-before-election-raising-new-questions-about/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+foxnews%2Fworld+%28Internal+-+World+Latest+-+Text%29"
20140623,36.2028,37.1586,"Aleppo, ?alab, Syria",20,-9.925,"http://www.worldbulletin.net/world/139410/reports-claim-isil-to-set-up-base-in-cyprus"
20150511,35.9306,36.6339,"Idlib, Idlib, Syria",20,-9.775,"http://www.tert.am/en/news/2015/05/11/syria-conflict/1671230"
20140910,36.2028,37.1586,"Aleppo, ?alab, Syria",20,-9.525,"http://article.wn.com/view/2014/09/10/UN_urges_Assad_to_seek_political_solution_to_Syria_crisis/"
20130523,34.7517,35.9896,"Qusayr, Tartus, Syria",20,-9.75,"http://www.news.com.au/breaking-news/world/syria-linked-clashes-kill-nine-in-lebanon/story-e6frfkui-1226649607803?from=public_rss"
20150519,35.9306,36.6339,"Idlib, Idlib, Syria",20,-9.575,"http://www.business-standard.com/article/pti-stories/rebels-seize-key-regime-base-in-syria-s-idlib-monitor-115052000026_1.html"
20130803,36.2028,37.1586,"Aleppo, ?alab, Syria",20,-9.65,"http://au.finance.yahoo.com/news/intrigue-surrounding-secret-cia-operation-131900870.html"
20150325,35.9306,36.6339,"Idlib, Idlib, Syria",20,-9.85,"http://www.worldbulletin.net/news/156978/syrian-rebels-seize-bosra-al-sham"
20141224,33.5,36.3,"Damascus, Dimashq, Syria",20,-9.59,"http://www.eurasiareview.com/24122014-turkey-holding-resolution-syria-analysis/"
20151023,35.9306,36.6339,"Idlib, Idlib, Syria",20,-9.425,"http://toinformistoinfluence.com/2015/10/23/russian-jet-strikes-hospital-kills-13/"
20150522,35.9306,36.6339,"Idlib, Idlib, Syria",20,-9.725,"http://www.menafn.com/1094222246/USled-coalition-air-strikes-kill-170-ISIL-militants-in-Syria--SOHR"
20150415,36.2028,37.1586,"Aleppo, ?alab, Syria",20,-9.375,"http://www.worldbulletin.net/middle-east/157755/assad-army-dropped-vacuum-bomb-on-school"
20140115,35.9306,36.6339,"Idlib, Idlib, Syria",20,-9.5,"http://www.naharnet.com/stories/en/114135-car-bomb-kills-26-in-north-syria-mostly-rebels"
20140218,36.2028,37.1586,"Aleppo, ?alab, Syria",20,-9.15,"http://www.kashmirtimes.com/newsdet.aspx?q=29133"
20150412,33.5,36.3,"Damascus, Dimashq, Syria",20,-8.4,"https://www.dailystar.com.lb/News/Middle-East/2015/Apr-10/294026-both-sides-in-syria-conflict-wrap-up-4-days-of-moscow-talks.ashx"
20150720,36.2028,37.1586,"Aleppo, ?alab, Syria",20,-9.2,"http://www.telegram.com/article/20150719/NEWS/150719062/-1/coulter06"
20140811,35.95,39.0167,"Raqqa, Ar Raqqah, Syria",20,-9.175,"http://www.canberratimes.com.au/world/islamic-state-beheads-crucifies-in-push-for-syrias-east-20140812-102ypk.html"
20150312,35.5148,35.7768,"Latakia, Al Ladhiqiyah, Syria",20,-9.9,"http://www.bbc.co.uk/news/world-middle-east-31855050"
20141020,33.5,36.3,"Damascus, Dimashq, Syria",20,-9.735,"http://www.therepublic.com/view/story/c26ee7e322f1439b9cb0eacbe09a1a68/Syria"
20140904,36.2028,37.1586,"Aleppo, ?alab, Syria",20,-9.785,"http://www.ynetnews.com/articles/0,7340,L-4567840,00.html"
20140608,36.2028,37.1586,"Aleppo, ?alab, Syria",20,-10.0,"Multiple Sources/BBC Monitoring/(c) BBC"
20141015,35.95,39.0167,"Raqqa, Ar Raqqah, Syria",20,-9.229999999999999,"http://article.wn.com/view/2014/10/15/Kurds_reclaim_hill_from_Islamic_State_tear_down_flag_x/"
20130423,33.5,36.3,"Damascus, Dimashq, Syria",20,-9.375,"http://www.globalsecurity.org/wmd/library/news/syria/2013/syria-130423-presstv01.htm"
20140905,33.5,36.3,"Damascus, Dimashq, Syria",20,-9.425,"http://www.theguardian.com/world/2014/sep/05/isis-alliance-needs-regional-support-countries-iraq-syria"
20150623,36.2028,37.1586,"Berea, ?alab, Syria",20,-8.85,"http://www.wkyt.com/news/state/headlines/309302901.html"
20140815,36.2028,37.1586,"Aleppo, ?alab, Syria",20,-8.875,"http://dailystar.com.lb/News/Middle-East/2014/Aug-15/267311-rage-against-the-regime-failures-abuses-stir-criticism.ashx"
20150728,36.2028,37.1586,"Aleppo, ?alab, Syria",20,-8.844999999999999,"http://www.beaumontenterprise.com/news/world/article/AP-News-Guide-Turkish-US-deal-may-have-6409934.php"
20150626,36.2028,37.1586,"Aleppo, ?alab, Syria",20,-8.1,"http://rinf.com/alt-news/newswire/turkeys-troubling-war-on-syria/"
20150527,33.5,36.3,"Damascus, Dimashq, Syria",20,-8.745000000000001,"http://www.thefrontierpost.com/article/303350/syria-civil-war/"
20131120,34.0255,36.7284,"Nabek, Rif Dimashq, Syria",20,-10.0,"http://www.aina.org/news/20131120172305.htm"
20141029,33.5,36.3,"Damascus, Dimashq, Syria",20,-9.625,"http://www.belfasttelegraph.co.uk/news/world-news/kurdish-fighters-arriving-in-kobani-30704277.html"
20131118,33.8,36.4333,"Qalamoun, Rif Dimashq, Syria",20,-9.95,"http://news.yahoo.com/key-syrian-rebel-leader-dies-shrapnel-wounds-095714835.html"
20130409,33.5,36.3,"Damascus, Dimashq, Syria",20,-9.26,"http://www.reuters.com/article/2013/04/09/us-syria-crisis-idUSBRE9370II20130409?feedType=RSS&feedName=worldNews"
20140131,36.2028,37.1586,"Berea, ?alab, Syria",20,-9.425,"http://www.richmondregister.com/localnews/x1782765707/Pills-with-20K-street-value-found-in-Berea-home"
20130430,36.2028,37.1586,"Aleppo, ?alab, Syria",20,-9.825,"https://news.vice.com/articles/islamic-rebels-are-allegedly-crucifying-people-in-syria?trk_source=homepage-in-the-news"
20141101,33.5,36.3,"Damascus, Dimashq, Syria",20,-8.975,"http://www.albawaba.com/news/iraqi-kurdish-forces-arrive-kobani-617721"
20140911,35.95,39.0167,"Raqqa, Ar Raqqah, Syria",20,-9.834999999999999,"http://article.wn.com/view/2014/09/11/Isis_in_Syria_braces_for_western_attack/"
20150714,36.2028,37.1586,"Aleppo, ?alab, Syria",20,-8.975,"http://www.moroccoworldnews.com/2015/07/163156/the-syrian-struggle-and-the-surge-in-terrorism/"
20130702,33.5,36.3,"Damascus, Dimashq, Syria",20,-9.675,"http://www.maannews.net/eng/ViewDetails.aspx?ID=610263"
20150630,35.95,39.0167,"Raqqa, Ar Raqqah, Syria",20,-9.5,"http://www.middleeasteye.net/columns/turkey-about-set-safe-zone-north-syria-438070622"
20150918,35.5148,35.7768,"Latakia, Al Ladhiqiyah, Syria",20,-9.675,"http://en.trend.az/world/arab/2435109.html"
20130811,36.2028,37.1586,"Aleppo, ?alab, Syria",20,-9.45,"http://www.focus-fen.net/index.php?id=n312600"
20130911,36.2028,37.1586,"Aleppo, ?alab, Syria",20,-8.209999999999999,"http://weekly.ahram.org.eg/News/4063/32/After-the-fall-.aspx"
20150122,32.9049,35.8072,"Golan Heights, Syria (general), Syria",20,-9.445,"http://www.albawaba.com/news/shift-towards-strategic-resistance-golan-heights-647390"
20141002,36.2028,37.1586,"Aleppo, ?alab, Syria",20,-8.575,"http://www.telegram.com/article/20140928/APA/309289688/-1/NEWS06"
20140919,32.9049,35.8072,"Golan Heights, Syria (general), Syria",20,-8.7,"http://www.isracast.com/article.aspx?ID=1542&t=GEN.-DEMPSEY-COVERS-HIS-BUTT"
20150928,35.5148,35.7768,"Latakia, Al Ladhiqiyah, Syria",20,-9.205,"http://www.thedailybeast.com/articles/2015/10/05/turkey-threatens-to-shoot-down-russian-planes-that-stray-from-syria.html"
20150428,32.9049,35.8072,"Golan Heights, Syria (general), Syria",20,-9.11,"http://www.ngrguardiannews.com/2015/04/dozens-reportedly-killed-across-syrias-idlib/"
20130718,33.5,36.3,"Damascus, Dimashq, Syria",20,-8.825,"http://www.brecorder.com/general-news/172/1204244/"
20150711,36.2028,37.1586,"Aleppo, ?alab, Syria",20,-8.8,"http://www.canindia.com/2015/07/aerial-bombing-kills-28-in-syria/"
20130525,33.5,36.3,"Damascus, Dimashq, Syria",20,-9.975,"http://timesofindia.indiatimes.com/world/middle-east/Hezbollah-chief-promises-victory-in-Syria-conflict/articleshow/20265761.cms"
20151027,34.5608,38.2805,"Palmyra, ?ims, Syria",20,-8.7,"http://morningstaronline.co.uk/a-ff4a-Syria-Army-downs-seven-more-drones-flying-near-Israeli-border"
20130508,36.2028,37.1586,"Aleppo, ?alab, Syria",20,-8.15,"http://www.seattlepi.com/news/world/article/Syrian-rebels-shoot-down-regime-helicopter-in-east-4490704.php"
20130626,33.5,36.3,"Damascus, Dimashq, Syria",20,-8.645,"http://www.washingtonpost.com/world/russia-reports-pullout-from-small-base-in-syria/2013/06/26/4602b63e-de55-11e2-b797-cbd4cb13f9c6_story.html?wprss=rss_middle-east"
20141228,36.2028,37.1586,"Aleppo, ?alab, Syria",20,-9.65,"http://www.asianews.it/news-en/Islamic-State-blamed-for-almost-2,000-executions-in-less-than-six-months-33066.html"
20141002,36.5282,37.955,"Manbej, ?alab, Syria",20,-8.184999999999999,"http://www.newkerala.com/news/2014/fullnews-110098.html/RK=0"
20150930,34.889,35.8866,"Tartus, Tartus, Syria",20,-9.425,"http://www.ndtv.com/world-news/syria-from-russian-support-to-military-intervention-1224851"
20150704,33.8,36.4333,"Qalamoun, Rif Dimashq, Syria",20,-9.525,"http://gulfnews.com/news/mena/syria/syria-rebels-battle-regime-in-aleppo-operation-1.1545139"
20150714,35.9306,36.6339,"Idlib, Idlib, Syria",20,-9.4,"http://www.mfs-theothernews.com/search/label/Assad"
20141229,36.2028,37.1586,"Aleppo, ?alab, Syria",20,-9.5,"http://m.asianews.it/news-en/Islamic-State-blamed-for-almost-2,000-executions-in-less-than-six-months-33066.html"
20130526,33.5,36.3,"Damascus, Dimashq, Syria",20,-9.105,"http://www.businessweek.com/news/2013-05-26/rockets-hit-lebanon-as-nasrallah-vows-victory-in-syrian-conflict"
20131101,36.2028,37.1586,"Aleppo, ?alab, Syria",20,-8.97,"http://www.wtsp.com/news/national/article/342889/81/Video-shows-Iran-aiding-Syrian-regimes-fight-against-rebels"
20130612,35.3318,40.193,"Hatla, Dayr az Zawr, Syria",20,-9.86,"http://www.rte.ie/news/2013/0612/456247-syria/"
20130618,36.2028,37.1586,"Aleppo, ?alab, Syria",20,-9.0,"http://zeenews.india.com/news/world/leaving-power-would-be-betrayal-says-syria-s-assad_855895.html"
20140207,33.5,36.3,"Damascus, Dimashq, Syria",20,-7.25,"http://www.reuters.com/article/2014/02/08/us-syria-crisis-idUSBREA160V120140208?feedType=RSS&feedName=worldNews"
20130426,33.5,36.3,"Damascus, Dimashq, Syria",20,-9.309999999999999,"http://www.news.com.au/breaking-news/world/troops-battle-rebels-around-damascus/story-e6frfkui-1226630458146?from=public_rss"
20140718,36.2028,37.1586,"Aleppo, ?alab, Syria",20,-9.709999999999999,"http://www.i24news.tv/en/news/international/middle-east/37515-140718-compulsory-military-service-for-syria-s-kurds"
20130714,33.5,36.3,"Damascus, Dimashq, Syria",20,-9.975,"http://english.farsnews.com/newstext.aspx?nn=13920423001060"
20140823,33.5,36.3,"Damascus, Dimashq, Syria",20,-9.65,"http://www.ctvnews.ca/world/al-qaeda-affiliate-in-syria-releases-lebanese-hostages-video-1.1972709"
20150520,33.8,36.4333,"Qalamoun, Rif Dimashq, Syria",19,-9.289473684210526,"http://english.farsnews.com/newstext.aspx?nn=13940230000707"
20130710,33.5,36.3,"Damascus, Dimashq, Syria",19,-9.23157894736842,"http://www.todayszaman.com/world_kerry-arrives-in-saudi-for-iraq-and-syria-talks_351479.html"
20130605,36.2028,37.1586,"Aleppo, ?alab, Syria",19,-9.547368421052632,"http://www.dailystar.com.lb/News/Middle-East/2013/Jun-05/219534-french-reporters-spirited-toxin-samples-from-syria.ashx"
20150717,36.2028,37.1586,"Berea, ?alab, Syria",19,-9.105263157894736,"http://www.thenews-messenger.com/story/news/local/2015/07/16/burglary-kidnapping-suspect-reportedly-accomplice/30269589/"
20140612,33.5,36.3,"Damascus, Dimashq, Syria",19,-8.273684210526316,"http://www.khaleejtimes.com/kt-article-display-1.asp?xfile=/data/editorial/2014/June/editorial_June26.xml&section=editorial"
20130911,33.8442,36.5469,"Maaloula, Rif Dimashq, Syria",19,-10.0,"http://hosted2.ap.org/APDEFAULT/cae69a7523db45408eeb2b3a98c0c9c5/Article_2013-09-11-EU-UN-Syria-Rights/id-432aeade65f24509b82844e9abcbfc09"
20151007,35.95,39.0167,"Raqqa, Ar Raqqah, Syria",19,-9.610526315789473,"http://www.express.co.uk/news/world/610612/ISIS-Putin-Russia-Syria-airstrikes-Islamic-State"
20141014,36.2028,37.1586,"Aleppo, ?alab, Syria",19,-9.273684210526316,"http://humanevents.com/2014/10/14/angry-turkey-means-kobanis-goose-may-be-cooked/"
20141020,35.95,39.0167,"Raqqa, Ar Raqqah, Syria",19,-9.421052631578947,"http://article.wn.com/view/2014/10/20/Islamic_State_Turkey_to_let_Iraq_Kurds_join_Kobane_fight/"
20141102,36.2028,37.1586,"Aleppo, ?alab, Syria",19,-8.721052631578948,"http://www.homelandsecuritynewswire.com/dr20141103-setback-to-u-s-syria-plan-as-islamists-evict-antiisis-militia-from-its-stronghold"
20151011,35.4073,36.8233,"Atshan, ?amah, Syria",19,-9.842105263157896,"Rossiya 1 TV, Moscow/BBC Monitoring/(c) BBC"
20151002,36.2028,37.1586,"Aleppo, ?alab, Syria",19,-7.368421052631579,"http://www.washingtoninstitute.org/policy-analysis/view/irans-iraqi-shiite-proxies-increase-their-deployment-to-syria"
20150817,36.2028,37.1586,"Aleppo, ?alab, Syria",19,-8.621052631578948,"http://english.farsnews.com/newstext.aspx?nn=13940526000361"
20150716,36.2028,37.1586,"Aleppo, ?alab, Syria",19,-9.236842105263158,"http://www.todayszaman.com/diplomacy_un-syria-envoy-visits-turkey-praises-turkeys-efforts-for-refugees_393858.html"
20151001,35.95,39.0167,"Raqqa, Ar Raqqah, Syria",19,-9.589473684210526,"http://www.newstalk.com/reader/47.301/56398/0/"
20150623,33.5,36.3,"Damascus, Dimashq, Syria",19,-8.657894736842104,"http://news.xinhuanet.com/english/2015-06/24/c_134349941.htm"
20130726,36.2028,37.1586,"Aleppo, ?alab, Syria",19,-9.457894736842105,"http://www.saudigazette.com.sa/index.cfm?method=home.regcon&contentid=20130727174899"
20150820,32.9049,35.8072,"Golan Heights, Syria (general), Syria",19,-10.0,"http://www.skynews.com.au/news/world/mideast/2015/08/21/israel-responds-to-syria-rocket-fire.html"
