"DATE","LAT","LONG","HUMANNAME","COUNT","GOLDSTEIN","SAMPLEURL","TITLE"
"20130602","36.5667","38.8333","Dabaa, Ar Raqqah, Syria","7","-9.857142857142858","http://www.dailystar.com.lb/News/Middle-East/2013/Jun-02/219130-syria-rebels-brace-for-new-assault-on-qusair.ashx","none"
"20150924","34.5608","38.2805","Palmyra, ?ims, Syria","7","-8.285714285714286","http://eaworldview.com/2015/09/syria-daily-as-russia-intervenes-regime-steps-up-airstrikes-on-islamic-state-in-palmyra/","Syria Daily, Sept 24: As Russia Intervenes, Regime Steps Up Airstrikes on Islamic State in Palmyra - EA WorldView"
"20151017","35.95","39.0167","Raqqa, Ar Raqqah, Syria","7","-9.785714285714286","http://www.cjr.org/first_person/gun_carrying_journalist.php","A gun-carrying journalist, and rightly so - Columbia Journalism Review"
"20140818","36.5866","37.0463","Aazaz, ?alab, Syria","7","-8.571428571428571","http://www.kashmirtimes.com/newsdet.aspx?q=35838","Truce violations to figure in DGMOsâ meet - Kashmir Times","none"
"20150627","32.6189","36.1021","Deraa, Dar‘a, Syria","7","-9.071428571428571","http://www.abc.net.au/news/2015-06-27/more-than-100-dead-in-islamic-state-massacre-in-syria-monitor/6577410","Islamic State: Kurdish Syrians reportedly expel militants from Kobane with civilian toll at least 145 - ABC News (Australian Broadcasting Corporation)"
"20150624","36.5024","40.7477","Hasakeh, Al ?asakah, Syria","7","-9.285714285714286","http://www.deccanchronicle.com/150624/world-middle-east/article/islamic-state-suicide-bombers-kill-10-syria-soldiers-monitor","Islamic State suicide bombers kill 10 Syria soldiers: monitor | Deccan Chronicle"
"20150711","35.95","39.0167","Raqqa, Ar Raqqah, Syria","7","-9.714285714285714","http://rapidnewsnetwork.com/turkey-denies-link-with-perpetrator-in-kobani-attack/69118/","none"
"20141218","32.9049","35.8072","Golan Heights, Syria (general), Syria","7","-9.142857142857142","http://www.counterpunch.org/2014/12/18/israeli-role-in-syrian-conflict-brought-into-the-open/","none"
"20150126","36.2028","37.1586","Aleppo, ?alab, Syria","7","-8.857142857142858","http://www.thenational.ae/world/europe/syrians-risk-everything-in-ghosts-ships-sailing-from-tourist-spot","Syrians risk everything in ‘ghosts ships’ sailing from tourist spot | The National","none"
"20151103","33.5","36.3833","Ghouta, Dimashq, Syria","7","-9.285714285714286","http://www.sott.net/article/305533-Anti-Assad-propaganda-falls-apart-at-the-seams-amid-massive-popular-support-among-Syrians","none"
"20150323","35.3359","40.1408","Deir Ezzor, Dayr az Zawr, Syria","7","-9.714285714285714","http://www.ibtimes.co.uk/isis-syrian-army-beheads-two-jihadists-post-pictures-whatsapp-reports-sohr-1493092","Isis: Syrian army beheads two jihadists and posts pictures on WhatsApp reports SOHR"
"20150820","33.8","36.4333","Qalamoun, Rif Dimashq, Syria","7","-10.0","http://article.wn.com/view/2015/08/20/Israel_defense_chiefs_see_war_with_Hezbollah_as_matter_of_wh/","Israel defense chiefs see war with Hezbollah as matter of 'when', not 'if' - Worldnews.com"
"20130617","32.9049","35.8072","Golan Heights, Syria (general), Syria","7","-9.657142857142857","http://www.morungexpress.com/Perspective/97049.html","none"
"20131123","33.5","36.3833","Ghouta, Dimashq, Syria","7","-9.285714285714286","http://www.dailyherald.com/article/20131123/news/711239794/","Government airstrikes kill 44 in Syria"
"20150323","34.5608","38.2805","Tadmur, ?ims, Syria","7","-9.285714285714286","http://www.albawaba.com/news/daesh-moves-west-attack-syria-homs-activists-672804","Daesh moves west to attack Syria in Homs: activists | Al Bawaba"
"20141116","35.95","39.0167","Raqqa, Ar Raqqah, Syria","7","-9.428571428571429","http://www.newswalk.info/grisly-islamic-state-video-claims-dozen-beheaded-including-us-aid-530121.html","newswalk.info"
"20140706","32.9049","35.8072","Golan Heights, Syria (general), Syria","7","-8.5","http://windowintopalestine.blogspot.com/2014/07/ethnic-cleansing-in-golan-heights.html","Ethnic cleansing in the Golan Heights
          | 
          Window Into Palestine"
"20141112","35.9306","36.6339","Idlib, Idlib, Syria","7","-8.571428571428571","http://www.sfgate.com/world/article/Activists-say-U-S-led-Syria-air-strikes-kill-at-5888912.php","Activists say U.S.-led Syria air strikes kill at least 860 - SFGate"
"20140720","36.2028","37.1586","Aleppo, ?alab, Syria","7","-9.142857142857142","http://www.dailystar.com.lb/News/Middle-East/2014/Jul-21/264553-gas-field-clash-kills-60-syrian-troops.ashx","none"
"20140905","35.95","39.0167","Raqqa, Ar Raqqah, Syria","7","-8.571428571428571","http://www.mirror.co.uk/news/uk-news/british-jihadis-flee-isis-maniacs-4173125","British jihadis flee ISIS maniacs and now want to return back home - Mirror Online"
"20140728","36.5024","40.7477","Hasakeh, Al ?asakah, Syria","7","-9.571428571428571","http://mwcnews.net/news/middle-east/43908-syrian-army.html","Syrian army retakes gas field from fighters"
"20140619","33.4841","36.3729","Mleiha, Dimashq, Syria","7","-9.714285714285714","http://www.dailystar.com.lb/News/Middle-East/2014/Jun-19/260792-syria-warplanes-pound-rebel-town-near-damascus-ngo.ashx","none"
"20140506","34.1527","36.7415","Qara, Rif Dimashq, Syria","7","-9.571428571428571","http://www.naharnet.com/stories/en/129442-al-nusra-gunmen-nab-4-syrians-from-arsal-refugee-camp","Al-Nusra Gunmen Nab 4 Syrians from Arsal Refugee Camp — Naharnet","none"
"20130608","33.5","36.3","Damascus, Dimashq, Syria","7","-8.5","http://www.3news.co.nz/Hezbollah-entry-in-Syria-fans-Shiite-Sunni-fires/tabid/417/articleID/300744/Default.aspx?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+co%2FHCaY+%283News-+Latest+News%29","Hezbollah entry in Syria fans ShiiteSunni fires | World | 3 News"
"20150727","36.6816","38.9768","Tal Abyad, Ar Raqqah, Syria","7","-9.071428571428571","http://news.xinhuanet.com/english/2015-07/27/c_134452128.htm","Kurdish fighters drive IS out of key Syrian town
- Xinhua | English.news.cn"
"20150804","35.95","39.0167","Raqqa, Ar Raqqah, Syria","7","-9.457142857142857","http://mashable.com/2015/08/04/the-taking-of-raqqa-isis/","One man's story of how ISIS took his hometown"
"20141007","35.5905","37.0054","Sinjar, Idlib, Syria","7","-8.428571428571429","http://nationalinterest.org/feature/how-isis-could-soon-control-close-half-the-syrian-border-11414","none"
"20140331","36.2028","37.1586","Aleppo, ?alab, Syria","7","-9.857142857142858","http://www.ekurd.net/mismas/articles/misc2014/3/syriakurd1120.htm","none"
"20130926","33.5","36.3833","Ghouta, Dimashq, Syria","7","-10.0","http://www.gatestoneinstitute.org/3988/iran-nuclear-chicken","none"
"20130830","32.9049","35.8072","Golan Heights, Syria (general), Syria","7","-8.428571428571429","http://dalje.com/en-world/un--32-filipino-peacekeepers-trapped-in-golan-heights-extricated/520296","UN: 32 Filipino peacekeepers trapped in Golan Heights extricated - World Report - World - Dalje.com"
"20151004","34.889","35.8866","Tartus, Tartus, Syria","7","-8.428571428571429","http://www.theepochtimes.com/n3/1871204-how-the-wars-in-ukraine-and-syria-are-connected/","How the Wars in Ukraine and Syria Are Connected"
"20130420","34.5667","36.5","Qadesh, ?ims, Syria","7","-10.0","http://news.yahoo.com/clashes-syria-rebels-seek-foreign-intervention-210341464.html","Clashes in Syria; rebels seek foreign intervention - Yahoo News"
"20150914","34.889","35.8866","Tartus, Tartus, Syria","7","-8.485714285714286","http://www.refworld.org/docid/55f6b0c24.html","Refworld | Moscow Ups the Stakes in the Syrian Conflict"
"20150602","36.5024","40.7477","Hasakeh, Al ?asakah, Syria","7","-10.0","http://www.timesofisrael.com/islamic-state-launches-new-offensive-in-bid-to-take-aleppo/","Islamic State launches new offensive in bid to take Aleppo | The Times of Israel"
"20150401","36.2028","37.1586","Aleppo, ?alab, Syria","7","-7.0","http://www.todayszaman.com/latest-news_radical-groups-seize-syrian-city-idlib-for-first-time_376571.html","none"
"20130411","33.5","36.3","Damascus, Dimashq, Syria","7","-10.0","http://www.dailystar.com.lb/News/Politics/2013/Apr-12/213460-sleiman-says-syrian-airstrikes-unwarranted.ashx","none"
"20131014","35.95","39.0167","Raqqa, Ar Raqqah, Syria","7","-9.857142857142858","http://english.farsnews.com/newstext.aspx?nn=13920722001279&c=uQN8TEP7ttSlwFg6PjoM6cP2tVW1FJmDjDtdXHR2uWQ&mkt=en-us","Farsnews"
"20150312","36.5024","40.7477","Hasakeh, Al ?asakah, Syria","7","-8.957142857142857","http://www.themalaysianinsider.com/world/article/body-of-german-pro-kurdish-fighter-transferred-to-turkey","Body of German pro-Kurdish fighter transferred to Turkey - The Malaysian Insider"
"20130718","35.9306","36.6339","Idleb, Idlib, Syria","7","-9.285714285714286","http://www.economist.com/news/middle-east-and-africa/21582037-one-islamist-rebel-group-seems-have-overtaken-all-others-competition-among","none"
"20131216","33.018","36.1281","Inkhil, Dar‘a, Syria","7","-10.0","http://www.bbc.co.uk/news/world-middle-east-25402873","Syria conflict: Aleppo barrel bomb death toll rises - BBC News"
"20130830","37.1783","42.1405","Darik, Al ?asakah, Syria","7","-5.0","http://www.focus-fen.net/?id=n313801","FOCUS Information Agency"
"20150127","36.2028","37.1586","Aleppo, ?alab, Syria","7","-9.714285714285714","http://www.almanar.com.lb/english/adetails.php?eid=192773&cid=23&fromval=1","Terrorists Continue Rocket Attacks in Syrian Provinces, Kill 3 Civilians"
"20141023","33.8","36.4333","Qalamoun, Rif Dimashq, Syria","7","-8.5","http://www.zawya.com/story/What_now_for_militants_in_Lebanon-DS23102014_dsart*275014/","What now for militants in Lebanon? - Zawya"
"20130722","35.95","39.0167","Raqqa, Ar Raqqah, Syria","7","-10.0","http://www.france24.com/en/20130722-kurds-clash-islamists-turkey-syria-border","Europe - Fresh clashes erupt between Kurds and Syrian Islamists along Turkey border - France 24"
"20140218","36.35","38.4458","Marwan, ?alab, Syria","7","-8.714285714285714","http://english.astroawani.com/news/show/photo-goes-viral-of-lost-syria-refugee-child-30377","Photo goes viral of lost Syria refugee child | Astro Awani"
"20131022","34.3133","36.9253","Sadad, ?ims, Syria","7","-9.6","http://in.reuters.com/article/2013/10/22/syria-crisis-christians-idINL5N0IC30E20131022","Islamist rebels fight army for Christian town in Syria
| Reuters"
"20150424","36.2028","37.1586","Aleppo, ?alab, Syria","7","-8.242857142857144","http://www.timesofisrael.com/on-independence-day-moderate-syrian-rebels-send-warm-wishes/","On Independence Day, moderate Syrian rebels send warm wishes | The Times of Israel"
"20140220","35.9306","36.6339","Idlib, Idlib, Syria","7","-10.0","http://www2.ljworld.com/news/2014/feb/20/opinion-us-saudis-draw-closer-syria/","Opinion: U.S., Saudis draw closer on Syria / LJWorld.com"
"20150527","34.6389","40.8756","Ramadi, Dayr az Zawr, Syria","7","-9.857142857142858","http://www.washingtonexaminer.com/isis-placing-bombs-digging-in-for-ramadi-fight/article/2565110","ISIS placing bombs, digging in for Ramadi fight | Washington Examiner"
"20131119","36.5866","37.0463","Azaz, ?alab, Syria","7","-10.0","http://www.cnn.com/2013/11/18/world/meast/syria-war-within-a-war/index.html?eref=rss_mostpopular&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+rss%2Fcnn_mostpopular+%28RSS%3A+Most+Popular%29","Syria's brutal war within a war gains momentum - CNN.com"
"20141230","36.5383","37.2693","Dabiq, ?alab, Syria","7","-10.0","http://www.independent.co.uk/life-style/gadgets-and-tech/news/isis-polls-twitter-for-gruesome-suggestions-of-how-to-kill-jordanian-pilot-9949550.html","Isis militants 'using Twitter to ask for suggestions on how to kill Jordanian pilot' | News | Lifestyle | The Independent"
"20141226","35.9306","36.6339","Idlib, Idlib, Syria","7","-9.528571428571428","http://english.farsnews.com/newstext.aspx?nn=13931005000516","Farsnews"
"20150818","32.9049","35.8072","Golan Heights, Syria (general), Syria","7","-9.857142857142858","http://news.yahoo.com/israel-says-foils-plan-attack-jews-shrine-152808363.html","Israel says foils plan to attack Jews at shrine - Yahoo News"
"20150814","35.95","39.0167","Raqqa, Ar Raqqah, Syria","7","-8.857142857142858","http://www.thelocal.de/20150814/13-year-old-from-munich-tries-to-join-isis","13-year-old boy detained for trying to join Isis - The Local"
"20140803","33.5141","36.3741","Kafr Batna, Dimashq, Syria","7","-8.285714285714286","http://www.observer-reporter.com/article/20140803/NEWS06/140809854/RK=0","Syrian rebels kill 10, capture others in Lebanon | World | Observer-Reporter"
"20150403","36.2028","37.1586","Aleppo, ?alab, Syria","7","-7.785714285714286","http://www.huffingtonpost.co.uk/2015/04/03/police-arrest-six-in-dover-over-syria-related-terrorism-offences_n_7001496.html","Police Arrest Six In Dover Over Syria-Related Terrorism Offences"
"20150523","35.9306","36.6339","Idlib, Idlib, Syria","7","-9.742857142857144","http://www.businessinsider.com/one-of-assads-major-front-lines-in-syria-is-collapsing-2015-5","One of Assad's major front lines in Syria is collapsing - Business Insider"
"20150316","35.8469","38.5443","Al-Thawra, Ar Raqqah, Syria","7","-10.0","http://english.ahram.org.eg/NewsContent/2/8/125364/World/Region/Kerry-comments-acknowledge-Assad-legitimacy-Syria-.aspx","Kerry comments 'acknowledge Assad legitimacy': Syria media - Region - World - Ahram Online"
"20150221","36.6816","38.9768","Tell Abyad, Ar Raqqah, Syria","7","-9.714285714285714","http://www.al-monitor.com/pulse/security/2015/02/turkey-isis-infiltrated-turkey.html","Turkey's MIT warns IS has infiltrated Turkey - Al-Monitor: the Pulse of the Middle East"
"20131103","36.077","37.3725","Safira, ?alab, Syria","7","-8.171428571428573","http://kelo.com/news/articles/2013/nov/01/syrian-forces-capture-town-near-chemical-weapons-site-group/","none"
"20140729","35.95","39.0167","Raqqa, Ar Raqqah, Syria","7","-8.571428571428571","http://www.straitstimes.com/news/asia/australianew-zealand/story/australia-issues-arrest-warrants-over-severed-heads-photos-syri","Australia issues arrest warrants over severed heads photos in Syria, Australia/NZ News & Top Stories - The Straits Times"
"20140503","33.8","36.4333","Qalamoun, Rif Dimashq, Syria","7","-10.0","http://www.kwwl.com/story/25398680/activists-clashes-near-damascus-kill-14-rebels","none"
"20130928","36.2028","37.1586","Aleppo, ?alab, Syria","7","-9.642857142857142","http://www.mysanantonio.com/news/world/article/Mortar-shell-hits-Iraq-embassy-in-Syria-kills-1-4845118.php","none"
"20140722","33.8","36.4333","Qalamoun, Rif Dimashq, Syria","7","-8.785714285714286","http://dailystar.com.lb/News/Lebanon-News/2014/Jul-23/264823-lebanese-soldier-deserts-army-to-fight-alongside-syrian-rebel-ranks.ashx","none"
"20130914","33.5265","36.3354","Jobar, Dimashq, Syria","7","-10.0","http://english.farsnews.com/newstext.aspx?nn=13920623000788&c=p-J63z8qyJiQ-gmwCwrR4YVpRykX0XBRbdo9m_VyyXM&mkt=en-us","Farsnews"
"20140831","36.2028","37.1586","Aleppo, ?alab, Syria","7","-7.857142857142857","http://www.nation.com.pk/international/01-Sep-2014/42-children-killed-in-syria-attacks","42 children killed in Syria attacks"
"20150208","33.5","36.3833","Ghouta, Dimashq, Syria","7","-10.0","http://article.wn.com/view/2015/02/09/Bodies_of_four_newborn_babies_found_in_freezers/","Bodies of four newborn babies found in freezers - Worldnews.com"
"20150320","35.5148","35.7768","Latakia, Al Ladhiqiyah, Syria","7","-10.0","http://www.breitbart.com/national-security/2015/03/19/reports-syrian-military-likely-shot-down-u-s-drone/","Reports: Syrian Military Likely Shot Down U.S. Drone - Breitbart"
"20150801","35.9306","36.6339","Idlib, Idlib, Syria","7","-8.071428571428571","http://www.lidtime.com/al-qaida-attacks-headquarters-of-us-backed-syrian-rebels-3176/","none"
"20130707","33.5","36.3","Damascus, Dimashq, Syria","7","-7.428571428571429","http://www.baltimoresun.com/news/maryland/harford/aberdeen-havre-de-grace/bs-md-syria-chemicals-edgewood-20140707,0,5392445.story","Aberdeen Proving Ground team begins destroying Syrian chemicals - Baltimore Sun"
"20140223","37.1981","42.1189","Bab Al-Hawa, Al ?asakah, Syria","7","-10.0","http://www.todayszaman.com/news-340191-car-bomb-kills-nine-people-in-syrian-town-near-turkey-border.html","none"
"20140206","35.5148","35.7768","Latakia, Al Ladhiqiyah, Syria","7","-9.62857142857143","http://www.dawn.com/news/1085435/chemical-weapons-syria-doing-its-best-to-meet-deadline","Chemical weapons: Syria doing its best to meet deadline - Newspaper - DAWN.COM"
"20140712","33.5","36.3","Damascus, Dimashq, Syria","7","-9.928571428571429","http://www.dispatch.com/content/stories/editorials/2014/07/12/u-s--help-will-make-no-difference-in-syria.html","U.S. help will make no difference in Syria | The Columbus Dispatch"
"20130804","34.7604","36.301","Crac Des Chevaliers, Tartus, Syria","7","-10.0","http://www.dailystar.com.lb/News/Lebanon-News/2013/Aug-05/226307-lebanese-suicide-bombers-family-celebrates-death-of-kin-in-syria.ashx","none"
"20150428","36.2028","37.1586","Aleppo, ?alab, Syria","7","-7.357142857142857","http://www.themedialine.org/mideast-daily-news/may-5-2015/","Tuesday, May 5, 2015 - The Media Line"
"20131203","32.9049","35.8072","Golan Heights, Syria (general), Syria","7","-10.0","http://www.panarmenian.net/eng/news/173457/","Israeli army returns fire into Syria after troops shot at on Golan Heights - PanARMENIAN.Net"
"20150811","35.95","39.0167","Raqqa, Ar Raqqah, Syria","7","-9.857142857142858","http://syriadirect.org/news/tartus-families-demonstrate-to-%E2%80%98break-siege%E2%80%99-on-airport/","Tartus families demonstrate to ‘break siege’ on airport - Syria Direct","none"
"20140311","35.95","39.0167","Raqqa, Ar Raqqah, Syria","7","-9.714285714285714","http://www.theamericanconservative.com/ukraine-and-syrias-common-path-to-resolution/","Ukraine and Syria’s Common Path to Resolution | The American Conservative","none"
"20150621","34.5608","38.2805","Palmyra, ?ims, Syria","7","-10.0","http://ripr.org/post/report-isis-lays-mines-around-ancient-sites-palmyra","Report: ISIS Lays Mines Around Ancient Sites In Palmyra | Rhode Island Public Radio"
"20140808","35.4265","36.6106","Nabi Yunus, Idlib, Syria","7","-9.571428571428571","Al-Quds al-Arabi website, London/BBC Monitoring/(c) BBC","none"
"20141218","33.5","36.3","Damascus, Dimashq, Syria","7","-8.357142857142858","http://www.turkishweekly.net/news/177401/rights-group-215-000-detained-in-syria-since-uprising.html","Rights Group: 215,000 detained in Syria since uprising - The Journal of Turkish Weekly"
"20141110","32.6189","36.1021","Deraa, Dar‘a, Syria","7","-10.0","http://www.zawya.com/story/Insurgents_seize_strategic_city_in_southwest_Syria_from_army-TR20141109nL6N0SZ0X3X2/","UPDATE 1-Insurgents seize strategic city in southwest Syria from army - Zawya"
"20150805","33.8","36.4333","Qalamoun, Rif Dimashq, Syria","7","-10.0","http://www.albawaba.com/news/fourteen-rebels-surrender-hezbollah-zabadani-727396","Fourteen rebels surrender to Hezbollah in Zabadani | Al Bawaba"
"20130717","35.5148","35.7768","Latakia, Al Ladhiqiyah, Syria","7","-10.0","http://www.dailystar.com.lb/News/Lebanon-News/2013/Jul-25/224959-jemos-wife-arrested-crossing-into-lebanon.ashx","none"
"20150914","33.5","36.3833","Ghouta, Dimashq, Syria","7","-9.285714285714286","http://syriadirect.org/news/rebels-gain-edge-in-battle-for-ground-bombardment-site-in-east-ghouta/","Rebels gain edge in battle for ground bombardment site in East Ghouta - Syria Direct"
"20150404","36.2028","37.1586","Aleppo, ?alab, Syria","7","-8.028571428571428","http://ekurd.net/syrian-kurdistan-news-in-brief-april-4-2015-2015-04-04","none"
"20131106","36.1231","37.34","Tal-Aran, ?alab, Syria","7","-9.714285714285714","http://www.maannews.net/eng/ViewDetails.aspx?ID=645101","none"
"20140814","35.3359","40.1408","Deir Ezzor, Dayr az Zawr, Syria","7","-10.0","http://al-shorfa.com/en_GB/articles/meii/features/2014/08/14/feature-01","none"
"20131016","36.5866","37.0463","Azaz, ?alab, Syria","7","-9.857142857142858","http://news.xinhuanet.com/english/world/2013-10/17/c_132804910.htm","Turkish troops exchange fire with al-Qaida-linked militants near Syrian border - Xinhua | English.news.cn"
"20130902","33.6057","36.5157","Adra, Rif Dimashq, Syria","7","-9.285714285714286","http://fox59.com/2013/09/02/tug-of-war-as-u-s-world-leaders-debate-syria-attack/","Tug-of-war as U.S., world leaders debate Syria attack | Fox 59"
"20140722","33.5","36.3833","Ghouta, Dimashq, Syria","7","-8.285714285714286","http://www.aawsat.net/2014/07/article55334555","none"
"20150812","32.9049","35.8072","Golan Heights, Syria (general), Syria","7","-9.428571428571429","http://newswire.net/newsroom/news/00089897-understanding-syria.html","Understanding Syria"
"20150703","36.5866","37.0463","Azaz, ?alab, Syria","7","-9.385714285714286","http://www.iol.co.za/news/world/rebels-launch-battle-to-seize-aleppo-1.1879912","Rebels launch battle to seize Aleppo - World News | IOL News"
"20140306","32.9049","35.8072","Golan Heights, Syria (general), Syria","7","-10.0","http://www.goerie.com/apps/pbcs.dll/article?AID=/20140305/API/303059784","none"
"20130903","34.7517","35.9896","Qusayr, Tartus, Syria","7","-9.457142857142857","http://www.irishtimes.com/news/world/middle-east/israeli-missile-test-heightens-syria-tensions-1.1514917","Israeli missile test heightens Syria tensions"
"20140519","35.9306","36.6339","Idlib, Idlib, Syria","7","-10.0","http://www.zawya.com/story/Islamist_militias_unite_under__code_of_honor-DS19052014_dsart*256938/","Islamist militias unite under ‘code of honor’ - Zawya","none"
"20140602","35.95","39.0167","Raqqa, Ar Raqqah, Syria","7","-9.857142857142858","http://www.dailystar.com.lb/News/Middle-East/2014/Jun-03/258637-dozens-of-kurdish-students-abducted-by-isis.ashx","none"
"20150624","33.8","36.4333","Qalamoun, Rif Dimashq, Syria","7","-10.0","http://www.dailystar.com.lb/News/Lebanon-News/2015/Jun-24/303581-hezbollah-gains-new-ground-in-northern-qalamoun.ashx","none"
"20151121","35.3359","40.1408","Deir Ezzor, Dayr az Zawr, Syria","7","-9.928571428571429","http://www.emirates247.com/news/russia-s-heaviest-daesh-bombing-forces-lebanon-flights-to-re-route-2015-11-21-1.611281","Russia bombing forces Lebanon re-route - Emirates 24|7"
"20141225","33.5","36.3","Damascus, Dimashq, Syria","7","-10.0","http://www.jpost.com/International/Behind-the-lines-Moving-ever-closer-385791","Islamic State fighters are moving ever closer towards Israel - Middle East - Jerusalem Post"
"20150822","33.7249","36.1005","Zabadani, Rif Dimashq, Syria","7","-9.571428571428571","http://forexreportdaily.com/2015/08/21/1220-un-horrified-by-attacks-on-civilians-in-syria/","none"
"20150327","32.9049","35.8072","Golan Heights, Syria (general), Syria","7","-6.985714285714286","http://www.i24news.tv/en/news/israel/diplomacy-defense/65728-150327-israel-golan-heights-druze-charged-with-spying-for-syria","Israel: Golan Heights' Druze charged with spying for Syria | i24news - See beyond"
"20150609","35.95","39.0167","Raqqa, Ar Raqqah, Syria","7","-9.700000000000001","http://www.washingtonpost.com/blogs/worldviews/wp/2015/06/09/with-the-takeover-of-mosul-a-year-ago-the-islamic-state-shocked-the-world-heres-what-has-happened-since/","One year ago, Islamic State stepped into the global spotlight. Here’s what has happened since. - The Washington Post","none"
"20151010","35.3412","36.8357","Qrah, ?amah, Syria","7","-10.0","http://www.news24.com/World/News/Syrian-army-backed-by-Russia-retakes-key-town-20151010","Syrian army, backed by Russia, retakes key town | News24"
"20140620","35.3359","40.1408","Deir Ezzor, Dayr az Zawr, Syria","7","-10.0","http://nvonews.com/regime-air-strikes-kill-15-syrians-in-deir-ezzor/","none"
"20150928","35.95","39.0167","Raqqa, Ar Raqqah, Syria","7","-9.857142857142858","http://forexreportdaily.com/2015/09/28/2500-france-launches-first-air-strikes-against-isil-in-syria/","none"
"20131002","35.95","39.0167","Raqqah, Ar Raqqah, Syria","7","-7.0","http://gulfnews.com/news/region/syria/foreign-extremists-dominate-syria-fight-1.1238196","Foreign extremists dominate Syria fight | GulfNews.com"
"20150918","33.7249","36.1005","Zabadani, Rif Dimashq, Syria","7","-8.571428571428571","http://english.farsnews.com/newstext.aspx?nn=13940703000474","Farsnews"
"20151124","32.709","36.5695","Sweida, As Suwayda', Syria","7","-10.0","http://en.farsnews.com/newstext.aspx?nn=13940903000778","Farsnews"
"20150120","36.7694","41.1414","Hamis, Al ?asakah, Syria","7","-10.0","http://www.business-standard.com/article/pti-stories/syria-regime-air-strikes-kill-at-least-39-monitor-115012100009_1.html","Syria regime air strikes kill at least 39: monitor | Business Standard News"
"20140924","33.1259","35.8246","Quneitra, Al Qunaytirah, Syria","7","-9.857142857142858","http://www.al-monitor.com/pulse/originals/2014/09/lebanon-syria-border-gap-terrorist-infiltration.html","Four reasons Hezbollah is concerned by Syrian militants - Al-Monitor: the Pulse of the Middle East"
"20131223","33.8","36.4333","Qalamoun, Rif Dimashq, Syria","7","-9.714285714285714","http://www.dailystar.com.lb/News/Lebanon-News/2013/Dec-24/242175-hezbollah-ambushes-islamist-fighters-in-east-lebanon-kills-32.ashx","none"
"20151015","32.9049","35.8072","Golan Heights, Syria (general), Syria","7","-10.0","http://weekly.ahram.org.eg/News/13445/21/A-threat-to-Iran%E2%80%99s-influence.aspx","A-threat-to-Iran’s-influence - Al-Ahram Weekly","none"
"20141006","34.1001","36.7057","Qalamun, Rif Dimashq, Syria","7","-8.8","http://www.globalpost.com/dispatch/news/afp/141006/8-fighters-dead-lebanon-syria-border-clash-hezbollah-source","8 fighters dead in Lebanon-Syria border clash: Hezbollah source | GlobalPost"
"20141107","37.1981","42.1189","Bab Al Hawa, Al ?asakah, Syria","7","-9.857142857142858","http://www.stripes.com/news/middle-east/us-airstrikes-hit-islamist-extremist-groups-in-syria-1.312428","US airstrikes hit Islamist extremist groups in Syria - Middle East - Stripes"
"20150401","33.5","36.3833","Ghouta, Dimashq, Syria","7","-7.0","http://www.theguardian.com/world/2015/apr/01/clashes-damascus-refugee-camp-isis-syria","Clashes in Damascus refugee camp after reported arrival of Isis | World news | The Guardian"
"20130812","35.9306","36.6339","Idlib, Idlib, Syria","7","-9.142857142857142","http://mideast.foreignpolicy.com/posts/2013/08/12/egyptian_officials_delay_break_up_of_pro_morsi_protests","Egyptian officials delay break up of pro-Morsi protests | Foreign Policy"
"20150322","36.5024","40.7477","Hasakeh, Al ?asakah, Syria","7","-9.071428571428571","http://www.omantribune.com/index.php?page=news&id=186576&heading=Top%20News","Oman Tribune - the edge of knowledge"
"20140725","35.9306","36.6339","Idlib, Idlib, Syria","7","-9.857142857142858","http://www.ledger-enquirer.com/2014/07/22/3212051/al-qaida-affiliated-syrian-insurgents.html","none"
"20150408","35.95","39.0167","Raqqah, Ar Raqqah, Syria","7","-9.928571428571429","http://globalnews.ca/news/1928284/canadian-cf-18-jets-bomb-targets-in-syria-for-first-time/","Canadian CF-18 jets conduct 1st airstrike against ISIS target in Syria - National | Globalnews.ca"
"20140412","35.95","39.0167","Raqqa, Ar Raqqah, Syria","7","-7.714285714285714","http://www.zawya.com/story/Opinion_Assad_Is_There_to_Stay__by_Nicola_Nasser-TP_1242014_aspc5i10986/","Opinion: Assad Is There to Stay - by Nicola Nasser - Zawya"
"20150916","35.95","39.0167","Raqqa, Ar Raqqah, Syria","7","-8.428571428571429","http://www.washingtonexaminer.com/assad-to-western-nations-stop-supporting-terrorists/article/2572171","Assad to Western nations: 'Stop supporting terrorists' | Washington Examiner"
"20150303","32.9049","35.8072","Golan Heights, Syria (general), Syria","7","-10.0","http://www.jewishpress.com/news/breaking-news/transcript-of-pm-binyamin-netanyahus-historic-speech-to-congress/2015/03/03/","The Jewish Press  
»  
 » Transcript of PM Binyamin Netanyahu’s Historic Speech to Congress","none"
"20131018","36.077","37.3725","Safira, ?alab, Syria","7","-10.0","http://www.nagalandpost.com/ChannelNews/International/InternationalNews.aspx?news=TkVXUzEwMDA0NzUzMQ%3d%3d&c=3eBPbwf8MLP1GwLPA-vsl-UlvBnycMImjFO9AwjUQdg&mkt=en-us","Jets bomb eastern Syrian city : Nagaland Post"
"20150610","32.709","36.5695","Sweida, As Suwayda', Syria","7","-9.857142857142858","http://www.trust.org/item/20150610171910-wusat/","Israeli president says Syrian Druze under threat"
